timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,x,y
0.741,-1.6558332,5.8636117,8.192427,-0.011147963,-0.05054761,0.06536066
0.762,-1.6223338,5.77747,8.14457,-0.03802524,-0.07986828,0.0787993
0.783,-1.5409778,5.849255,8.063214,-0.0697893,-0.10430217,0.09345963
0.804,-1.5361922,5.77747,8.0201435,-0.09910997,-0.11163234,0.09834641
0.824,-1.4644074,5.767899,7.9914293,-0.12843063,-0.10552386,0.08735116
0.845,-1.4644074,5.7487564,8.058429,-0.1577513,-0.08842014,0.070247434
0.866,-1.4931214,5.6386867,8.068,-0.16630317,-0.08719844,0.043370154
0.887,-1.5314065,5.6004014,8.053643,-0.16996825,-0.084755056,0.012827792
0.909,-1.4787644,5.672186,8.130213,-0.16385978,-0.096972,0.012827792
0.93,-1.4452649,5.7200427,8.091928,-0.14919944,-0.109188944,0.04459185
0.951,-1.4261223,5.7056856,7.986644,-0.13942589,-0.068873025,0.067804046
0.972,-1.430908,5.6004014,8.039286,-0.10888352,-0.04688253,0.064138964
0.992,-1.3926228,5.5477595,8.015358,-0.08078455,-0.02367033,0.045813546
1.013,-1.3543376,5.562116,8.039286,-0.05635066,-0.00167983,0.037261683
1.034,-1.3160524,5.6004014,8.048857,-0.039246935,0.027640838,0.038483378
1.055,-1.3878372,5.605187,8.221141,-0.036803547,0.05451812,0.034818295
1.076,-1.4213367,5.5046883,8.374281,-0.023364907,0.032527618,0.012827792
1.098,-1.3974084,5.5573306,8.264212,-0.029473381,7.635591E-4,-0.007941014
1.118,-1.2969099,5.6243296,8.230712,-0.039246935,0.006872032,-0.014049487
1.138,-1.3112668,5.562116,8.283354,-0.052685577,0.021532366,-0.015271181
1.16,-1.2921243,5.5669017,8.359924,-0.051463883,-0.011453386,-0.018936265
1.18,-1.3016955,5.6004014,8.292925,-0.05390727,-0.037108973,-0.017714571
1.2,-1.2394822,5.6099725,8.307282,-0.06368083,-0.02611372,-0.010384403
1.221,-1.3064811,5.5716877,8.307282,-0.07101099,-0.02367033,-0.014049487
1.242,-1.2777673,5.456832,8.278568,-0.088114716,-0.02367033,-0.026266431
1.263,-1.2729816,5.428118,8.29771,-0.10521844,-0.0053449133,-0.04459185
1.283,-1.3208381,5.48076,8.393424,-0.10155336,-0.0077883024,-0.05803049
1.303,-1.3160524,5.5477595,8.402995,-0.082006246,-0.02611372,-0.045813546
1.325,-1.3016955,5.5573306,8.359924,-0.057572354,-0.035887275,-0.021379653
1.346,-1.2873386,5.5429735,8.264212,-0.04291202,-0.0151184695,-0.0030542363
1.368,-1.3160524,5.4520464,8.235497,-0.022143213,0.015423893,0.004275931
1.389,-1.3351951,5.4424753,8.249854,0.0071774554,0.027640838,-0.004275931
1.409,-1.3208381,5.4759746,8.216354,0.014507622,0.039857782,-0.011606098
1.429,-1.3160524,5.495117,8.302496,0.009620844,0.04963134,-0.007941014
1.45,-1.3256238,5.4903316,8.39821,-0.007482879,0.044744562,-6.1084726E-4
1.47,-1.3878372,5.428118,8.446066,-0.023364907,0.02275406,0.00671932
1.49,-1.4596218,5.375476,8.431708,-0.03436016,-0.0029015245,-0.0030542363
1.512,-1.4117653,5.3563333,8.383852,-0.025808297,-0.0053449133,-0.016492875
1.533,-1.4356936,5.375476,8.350353,-0.00503949,0.019088976,-0.018936265
1.554,-1.4213367,5.3706903,8.446066,0.008399149,0.0361927,-0.012827792
1.576,-1.430908,5.346762,8.469994,0.026724568,0.02275406,-0.010384403
1.597,-1.4117653,5.389833,8.355139,0.03283304,0.009315421,-0.00671932
1.618,-1.4069797,5.413761,8.326425,0.029167956,0.02275406,-6.1084726E-4
1.639,-1.416551,5.380262,8.340781,0.031611346,0.026419144,0.014049487
1.659,-1.4261223,5.365905,8.33121,0.029167956,0.027640838,0.02015796
1.68,-1.430908,5.3563333,8.335996,0.0193944,0.028862532,0.015271181
1.701,-1.4404793,5.40419,8.340781,-1.5271181E-4,0.032527618,0.02015796
1.722,-1.4835501,5.365905,8.383852,-0.014813046,0.026419144,0.02015796
1.743,-1.4548361,5.3706903,8.355139,-0.024586603,0.014202199,0.02260135
1.763,-1.4117653,5.389833,8.340781,-0.024586603,0.021532366,0.025044737
1.784,-1.3686945,5.4089756,8.374281,-0.016034741,0.02275406,0.028709821
1.805,-1.3734802,5.3946185,8.446066,-0.020921519,0.019088976,0.027488127
1.826,-1.3639089,5.365905,8.4604225,-0.020921519,0.006872032,0.021379653
1.846,-1.3064811,5.40419,8.431708,-0.012369657,-0.013896775,0.016492875
1.867,-1.2969099,5.432904,8.355139,-0.012369657,-0.01267508,0.026266431
1.888,-1.2969099,5.3994045,8.33121,-0.014813046,0.003206948,0.029931515
1.909,-1.3447664,5.332405,8.388638,-0.012369657,0.01175881,0.017714571
1.931,-1.2921243,5.3611193,8.335996,-1.5271181E-4,0.009315421,0.005497625
1.952,-1.268196,5.3946185,8.374281,0.0035123718,0.0056503373,0.016492875
1.973,-1.2969099,5.389833,8.369495,-0.0025961008,0.003206948,0.027488127
1.994,-1.3208381,5.365905,8.316854,-0.007482879,-0.01267508,0.02260135
2.015,-1.3686945,5.3994045,8.302496,-0.028251685,-0.0053449133,0.010384403
2.037,-1.3351951,5.4376893,8.359924,-0.041690327,0.003206948,0.015271181
2.058,-1.416551,5.389833,8.383852,-0.03436016,-0.010231691,0.021379653
2.079,-1.3686945,5.380262,8.369495,-0.03436016,-0.028557109,0.014049487
2.099,-1.3304094,5.432904,8.321639,-0.047798797,-0.0151184695,0.011606098
2.119,-1.3447664,5.3994045,8.326425,-0.055128966,-0.0077883024,0.012827792
2.141,-1.3830515,5.365905,8.355139,-0.05390727,-0.0053449133,0.014049487
2.162,-1.3639089,5.322834,8.426923,-0.04535541,-0.01267508,0.010384403
2.183,-1.3591232,5.3611193,8.383852,-0.05390727,-0.029778805,0.007941014
2.205,-1.3208381,5.4520464,8.321639,-0.06001574,-0.04199575,0.00671932
2.226,-1.3304094,5.5046883,8.292925,-0.06734591,-0.028557109,0.00671932
2.247,-1.3974084,5.523831,8.288139,-0.052685577,-0.0151184695,0.012827792
2.27,-1.402194,5.51426,8.278568,-0.03802524,-0.010231691,0.015271181
2.29,-1.3830515,5.528617,8.33121,-0.033138465,-0.004123219,0.021379653
2.311,-1.3543376,5.4759746,8.273783,-0.03191677,-0.010231691,0.023823043
2.332,-1.3160524,5.4999027,8.187641,-0.027029991,-4.5813544E-4,0.021379653
2.352,-1.3208381,5.432904,8.206783,-0.036803547,0.015423893,0.02260135
2.373,-1.3447664,5.389833,8.240283,-0.039246935,0.016645588,0.021379653
2.394,-1.3926228,5.3515477,8.235497,-0.04535541,0.015423893,0.015271181
2.415,-1.3878372,5.365905,8.25464,-0.068567604,0.017867282,0.0030542363
2.436,-1.3926228,5.337191,8.321639,-0.08933641,0.023975754,-0.011606098
2.458,-1.4883357,5.279763,8.44128,-0.09544489,0.01175881,-0.018936265
2.479,-1.4787644,5.298906,8.431708,-0.08689302,-0.040774055,-0.02015796
2.5,-1.3734802,5.2893343,8.25464,-0.08322794,-0.051769305,-0.014049487
2.522,-1.3208381,5.265406,8.134998,-0.08567133,-0.022448637,-0.011606098
2.543,-1.3399807,5.2893343,8.154141,-0.08933641,0.010537115,-0.011606098
2.564,-1.3686945,5.3036914,8.259425,-0.09422319,0.026419144,-0.014049487
